be,VB,B0
,B0,
full,JJ,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
vital,JJ,B0
,B0,
information,NN,B0
,B0,
you,PP,B0
,B0,
expect,VBP,B0
,B0,
from,IN,B0
,B0,
us,PP,B2
,B2,
.,.,B0
,B0,
Based,VBN,B0
,B0,
in,IN,B0
,B0,
Seattle,NP,B2
,B2,
",",",",B0
,B0,
he,PP,B0
,B0,
will,MD,B0
,B0,
develop,VB,B1
,B0,
new,JJ,B0
,B0,
accounts,NNS,B1
,B1,
and,CC,B0
,B0,
maintain,VB,B0
,B0,
relationships,NNS,B1
,B1,
with,IN,B0
,B0,
existing,VBG,B0
,B0,
customers,NNS,B2
,B2,
.,.,B0
,B0,
Send,VBP,B0
,B0,
the,DT,B0
,B0,
Geritol,NN,B2
,B2,
",",",",B0
,B0,
Depends,VBZ,B2
,B2,
",",",",B0
,B2,
thick,JJ,B0
,B2,
eyeglasses,NNS,B2
,B2,
",",",",B0
,B0,
toupees,NNS,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
wrinkle,NN,B0
,B0,
creams,NNS,B1
,B0,
to,TO,B0
,B0,
my,PP$,B0
,B0,
office,NN,B1
,B2,
",",",",B0
,B2,
please,UH,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
two,CD,B0
,B0,
companies,NNS,B1
,B1,
fit,VBP,B0
,B0,
neatly,RB,B0
,B0,
together,RB,B1
,B0,
with,IN,B0
,B0,
little,RB,B0
,B0,
overlap,VB,B1
,B1,
and,CC,B0
,B0,
much,RB,B0
,B0,
to,TO,B0
,B0,
gain,VB,B1
,B0,
from,IN,B0
,B0,
the,DT,B0
,B0,
synergies,NNS,B2
,B2,
.,.,B0
,B0,
Moving,VBG,B0
,B0,
up,RP,B0
,B0,
the,DT,B0
,B0,
line,NN,B2
,B1,
",",",",B0
,B0,
the,DT,B0
,B0,
butterflies,NNS,B0
,B0,
grow,VBP,B0
,B0,
in,IN,B0
,B0,
size,NN,B1
,B2,
and,CC,B0
,B2,
color,NN,B1
,B2,
as,IN,B0
,B0,
they,PP,B0
,B0,
mature,VBP,B1
,B1,
",",",",B0
,B0,
the,DT,B0
,B0,
company,NN,B0
,B0,
said,VBD,B2
,B2,
.,.,B0
,B0,
Sporadic,JJ,B0
,B0,
snoozing,VBG,B2
,B2,
",",",",B0
,B0,
leaving,VBG,B0
,B0,
many,JJ,B0
,B0,
missing,VBG,B0
,B0,
out,RP,B1
,B0,
on,IN,B0
,B0,
important,JJ,B0
,B0,
conversations,NNS,B1
,B1,
that,WDT,B0
,B0,
are,VBP,B0
,B0,
necessary,JJ,B0
,B0,
for,IN,B0
,B0,
arriving,VBG,B1
,B0,
at,IN,B0
,B0,
effective,JJ,B0
,B0,
decisions,NNS,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
s,VBZ,B0
,B0,
the,DT,B0
,B0,
first,JJ,B0
,B0,
time,NN,B2
,B1,
it,PP,B2
,B0,
s,VBZ,B2
,B0,
gotten,VBN,B2
,B0,
the,DT,B2
,B0,
kind,NN,B2
,B0,
of,IN,B2
,B0,
play,NN,B2
,B1,
that,IN,B2
,B0,
it,PP,B2
,B0,
has,VBZ,B2
,B2,
.,.,B0
,B0,
They,PP,B0
,B0,
have,VBP,B0
,B0,
demanded,VBN,B1
,B0,
from,IN,B0
,B0,
us,PP,B0
,B0,
fresh,JJ,B2
,B2,
",",",",B0
,B0,
innovative,JJ,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
thoughtfully,RB,B0
,B0,
designed,VBN,B0
,B0,
bedroom,NN,B2
,B2,
",",",",B0
,B0,
home,NN,B0
,B0,
office,NN,B2
,B0,
and,CC,B0
,B0,
home,NN,B0
,B0,
entertainment,NN,B0
,B0,
furniture,NN,B2
,B2,
.,.,B0
,B0,
Still,RB,B2
,B1,
",",",",B0
,B0,
Ikea,NP,B0
,B0,
contends,VBZ,B2
,B0,
it,PP,B0
,B0,
can,MD,B0
,B0,
gain,VB,B0
,B0,
in,IN,B0
,B0,
this,DT,B0
,B0,
climate,NN,B1
,B1,
with,IN,B0
,B0,
an,DT,B0
,B0,
emphasis,NN,B0
,B1,
on,IN,B0
,B0,
its,PP$,B0
,B0,
pricing,NN,B0
,B1,
and,CC,B1
,B0,
value,NN,B0
,B0,
story,NN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
language,NN,B0
,B0,
also,RB,B0
,B0,
has,VBZ,B0
,B0,
received,VBN,B1
,B1,
a,DT,B0
,B0,
lot,NN,B0
,B0,
of,IN,B0
,B0,
scrutiny,NN,B1
,B0,
from,IN,B0
,B0,
developers,NNS,B1
,B2,
",",",",B0
,B0,
which,WDT,B0
,B0,
offers,VBZ,B0
,B0,
further,JJR,B0
,B0,
proof,NN,B1
,B1,
of,IN,B0
,B0,
developer,NN,B0
,B0,
attention,NN,B2
,B2,
.,.,B0
,B0,
As,IN,B0
,B0,
a,DT,B0
,B0,
result,NN,B2
,B2,
",",",",B0
,B0,
you,PP,B0
,B0,
can,MD,B0
,B0,
more,RBR,B0
,B0,
easily,RB,B0
,B0,
provision,NN,B0
,B1,
across,IN,B0
,B0,
many,JJ,B0
,B0,
types,NNS,B0
,B0,
of,IN,B0
,B0,
clouds,NNS,B1
,B0,
to,TO,B0
,B0,
manage,VB,B0
,B0,
heterogeneous,JJ,B0
,B0,
information,NN,B0
,B0,
systems,NNS,B2
,B2,
.,.,B0
,B0,
Products,NNS,B0
,B0,
include,VBP,B0
,B0,
wallpaper,NN,B2
,B2,
",",",",B2
,B2,
draperies,NNS,B2
,B2,
",",",",B2
,B0,
bamboo,NN,B2
,B0,
towels,NNS,B2
,B2,
",",",",B2
,B0,
bed,NN,B2
,B0,
linens,NNS,B2
,B2,
",",",",B2
,B2,
dishes,NNS,B2
,B2,
and,CC,B2
,B2,
glassware,NN,B2
,B2,
",",",",B2
,B2,
rugs,NNS,B2
,B2,
",",",",B2
,B2,
sculptures,NNS,B2
,B2,
",",",",B2
,B2,
artwork,NN,B2
,B2,
and,CC,B2
,B2,
furniture,NN,B2
,B2,
.,.,B0
,B0,
Sean,NP,B0
,B0,
Slack,NP,B2
,B1,
",",",",B0
,B0,
executive,JJ,B0
,B0,
vice,JJ,B0
,B0,
president,NN,B0
,B0,
in,IN,B0
,B0,
charge,NN,B1
,B0,
of,IN,B0
,B0,
product,NN,B0
,B0,
development,NN,B2
,B2,
",",",",B0
,B0,
remains,VBZ,B0
,B0,
with,IN,B0
,B0,
the,DT,B0
,B0,
company,NN,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
replaces,VBZ,B1
,B0,
Armando,NP,B0
,B0,
Murillo,NP,B2
,B2,
",",",",B0
,B2,
who,WP,B0
,B2,
left,VBD,B0
,B2,
the,DT,B0
,B2,
company,NN,B1
,B2,
to,TO,B0
,B0,
pursue,VB,B0
,B0,
other,JJ,B0
,B0,
interests,NNS,B2
,B2,
",",",",B0
,B0,
according,VBG,B0
,B0,
to,TO,B0
,B0,
a,DT,B0
,B0,
release,NN,B2
,B2,
.,.,B0
,B0,
As,IN,B0
,B0,
always,RB,B2
,B2,
",",",",B0
,B0,
he,PP,B0
,B0,
was,VBD,B0
,B0,
philosophical,JJ,B2
,B2,
",",",",B0
,B0,
chalking,VBG,B0
,B0,
up,RP,B0
,B0,
such,JJ,B0
,B0,
industrial,JJ,B0
,B0,
espionage,NN,B1
,B1,
as,IN,B0
,B0,
part,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
cost,NN,B1
,B0,
of,IN,B0
,B0,
doing,VBG,B0
,B0,
business,NN,B2
,B2,
.,.,B0
,B0,
Microsoft,NP,B0
,B0,
made,VBD,B0
,B0,
a,DT,B0
,B0,
bid,NN,B1
,B0,
for,IN,B0
,B0,
Yahoo,NP,B0
,B0,
two,CD,B0
,B0,
years,NNS,B0
,B0,
ago,RB,B2
,B2,
",",",",B0
,B0,
but,CC,B0
,B0,
Yahoo,NP,B0
,B0,
turned,VBD,B0
,B0,
it,PP,B0
,B0,
down,RP,B2
,B2,
.,.,B0
,B0,
Hallmark,NP,B0
,B0,
has,VBZ,B0
,B0,
created,VBN,B1
,B0,
a,DT,B0
,B0,
new,JJ,B0
,B0,
line,NN,B0
,B1,
of,IN,B0
,B0,
sympathy,NN,B0
,B0,
cards,NNS,B1
,B1,
for,IN,B0
,B0,
the,DT,B0
,B0,
furniture,NN,B0
,B0,
industry,NN,B2
,B2,
.,.,B0
,B0,
Our,PP$,B0
,B0,
design,NN,B0
,B0,
staff,NN,B1
,B1,
is,VBZ,B0
,B0,
working,VBG,B0
,B0,
in,IN,B0
,B0,
coordination,NN,B1
,B1,
with,IN,B0
,B0,
their,PP$,B0
,B0,
color,JJ,B0
,B0,
forecast,NN,B0
,B0,
people,NNS,B1
,B0,
",",",",B0
,B0,
which,WDT,B0
,B0,
is,VBZ,B0
,B0,
a,DT,B0
,B0,
huge,JJ,B0
,B0,
business,NN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
other,JJ,B0
,B0,
team,NN,B1
,B1,
will,MD,B0
,B0,
specialize,VB,B1
,B0,
in,IN,B0
,B0,
the,DT,B0
,B0,
Melange,NP,B0
,B1,
and,CC,B0
,B0,
Envision,NP,B0
,B0,
collections,NNS,B1
,B2,
",",",",B0
,B0,
along,RB,B0
,B0,
with,IN,B0
,B0,
other,JJ,B0
,B0,
bedroom,NN,B1
,B1,
and,CC,B0
,B0,
dining,NN,B0
,B0,
room,NN,B0
,B0,
groups,NNS,B2
,B2,
.,.,B0
,B0,
You,PP,B0
,B0,
ll,MD,B0
,B0,
walk,VB,B0
,B0,
away,RB,B1
,B0,
with,IN,B0
,B0,
the,DT,B0
,B0,
surefire,JJ,B0
,B0,
tools,NNS,B1
,B1,
to,TO,B0
,B0,
increase,VB,B0
,B0,
your,PP$,B0
,B0,
social,JJ,B0
,B0,
media,NNS,B0
,B0,
presence,NN,B1
,B1,
and,CC,B0
,B0,
improve,VB,B0
,B0,
your,PP$,B0
,B0,
business,NN,B2
,B2,
.,.,B0
,B0,
Vignettes,NNS,B0
,B0,
are,VBP,B0
,B0,
accessorized,VBN,B2
,B0,
to,TO,B0
,B0,
aid,VB,B0
,B0,
in,IN,B0
,B0,
the,DT,B0
,B0,
visualization,NN,B1
,B0,
of,IN,B0
,B0,
how,WRB,B0
,B0,
the,DT,B0
,B0,
product,NN,B0
,B0,
would,MD,B0
,B0,
be,VB,B0
,B0,
used,VBN,B1
,B0,
in,IN,B0
,B0,
the,DT,B0
,B0,
home,NN,B2
,B2,
.,.,B0
,B0,
However,RB,B1
,B1,
",",",",B0
,B0,
at,IN,B0
,B0,
least,JJS,B0
,B0,
one,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
insurers,NNS,B1
,B1,
balked,VBD,B2
,B0,
after,IN,B0
,B0,
investigating,VBG,B0
,B0,
the,DT,B0
,B0,
alleged,JJ,B0
,B0,
death,NN,B2
,B2,
.,.,B0
,B0,
Enterprise,NP,B0
,B0,
Web,NP,B1
,B1,
and,CC,B0
,B0,
mobile,JJ,B0
,B0,
applications,NNS,B0
,B1,
can,MD,B0
,B0,
be,VB,B0
,B0,
built,VBN,B2
,B2,
",",",",B0
,B0,
and,CC,B2
,B0,
reusable,JJ,B0
,B0,
modules,NNS,B2
,B1,
and,CC,B0
,B0,
components,NNS,B0
,B0,
are,VBP,B0
,B0,
featured,VBN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
question,NN,B0
,B0,
is,VBZ,B0
,B0,
whether,IN,B0
,B0,
the,DT,B0
,B0,
labor,NN,B0
,B0,
market,NN,B1
,B1,
is,VBZ,B0
,B0,
starting,VBG,B0
,B0,
to,TO,B0
,B0,
turn,VB,B0
,B0,
the,DT,B0
,B0,
corner,NN,B2
,B1,
or,CC,B0
,B0,
if,IN,B0
,B0,
this,DT,B0
,B0,
is,VBZ,B0
,B0,
another,DT,B0
,B0,
brief,JJ,B0
,B0,
respite,NN,B2
,B2,
.,.,B0
,B0,
Darlene,NP,B0
,B0,
Hawthorne,NP,B2
,B2,
",",",",B0
,B0,
company,NN,B0
,B0,
president,NN,B2
,B2,
",",",",B0
,B0,
said,VBD,B0
,B0,
the,DT,B0
,B0,
technology,NN,B0
,B0,
inside,IN,B0
,B0,
the,DT,B0
,B0,
mattress,NN,B1
,B1,
is,VBZ,B0
,B0,
designed,VBN,B0
,B0,
to,TO,B0
,B0,
help,VB,B0
,B0,
those,DT,B1
,B0,
who,WP,B0
,B0,
wake,VBP,B0
,B0,
up,RP,B0
,B0,
with,IN,B0
,B0,
pain,NN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
top,JJ,B0
,B0,
executive,NN,B1
,B1,
at,IN,B0
,B0,
the,DT,B0
,B0,
port,JJ,B0
,B0,
authority,NN,B2
,B1,
is,VBZ,B0
,B0,
Rodney,NP,B0
,B0,
Oliver,NP,B2
,B2,
",",",",B0
,B0,
currently,RB,B0
,B0,
the,DT,B0
,B0,
organization,NN,B0
,B0,
s,POS,B0
,B0,
interim,JJ,B0
,B0,
executive,JJ,B0
,B0,
director,NN,B2
,B2,
.,.,B0
,B0,
I,PP,B0
,B0,
went,VBD,B0
,B0,
to,TO,B0
,B0,
Venice,NP,B1
,B0,
where,WRB,B0
,B0,
I,PP,B0
,B0,
fell,VBD,B0
,B0,
in,IN,B0
,B0,
love,NN,B1
,B0,
with,IN,B0
,B0,
the,DT,B0
,B0,
glass,NN,B0
,B0,
beads,NNS,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
trend,NN,B2
,B0,
toward,IN,B0
,B0,
homemade,JJ,B0
,B0,
forms,NNS,B1
,B1,
was,VBD,B0
,B0,
balanced,VBN,B1
,B0,
by,IN,B0
,B0,
the,DT,B0
,B0,
use,NN,B0
,B0,
of,IN,B0
,B0,
sophisticated,JJ,B0
,B0,
colorways,NNS,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
upside,NN,B0
,B0,
to,TO,B0
,B0,
all,DT,B0
,B0,
of,IN,B0
,B0,
this,DT,B1
,B0,
is,VBZ,B0
,B0,
that,IN,B0
,B0,
there,EX,B0
,B0,
are,VBP,B0
,B0,
masterminds,NNS,B1
,B1,
in,IN,B0
,B0,
this,DT,B0
,B0,
audience,NN,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
this,DT,B1
,B0,
is,VBZ,B0
,B0,
an,DT,B0
,B0,
entrepreneurial,JJ,B0
,B0,
industry,NN,B2
,B2,
.,.,B0
,B0,
Spikes,NNS,B0
,B0,
in,IN,B0
,B0,
traffic,NN,B2
,B0,
can,MD,B0
,B0,
be,VB,B0
,B0,
legitimate,JJ,B2
,B2,
",",",",B0
,B0,
but,CC,B0
,B0,
can,MD,B0
,B0,
also,RB,B0
,B0,
be,VB,B0
,B0,
a,DT,B0
,B0,
symptom,NN,B1
,B0,
of,IN,B0
,B0,
a,DT,B0
,B0,
DoS,JJ,B0
,B0,
attack,NN,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
s,VBZ,B0
,B0,
fun,NN,B0
,B0,
to,TO,B0
,B0,
read,VB,B0
,B0,
all,PDT,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
different,JJ,B0
,B0,
term,NN,B0
,B0,
editors,NNS,B0
,B0,
have,VBP,B0
,B0,
used,VBN,B2
,B0,
to,TO,B2
,B0,
try,VB,B2
,B0,
to,TO,B2
,B0,
describe,VB,B2
,B0,
your,PP$,B2
,B0,
shop,NN,B2
,B2,
.,.,B0
,B0,
Historically,RB,B2
,B0,
low,JJ,B0
,B0,
interest,NN,B0
,B0,
rates,NNS,B1
,B1,
have,VBP,B0
,B0,
been,VBN,B0
,B0,
the,DT,B0
,B0,
growth,NN,B0
,B0,
engine,NN,B0
,B1,
of,IN,B0
,B0,
the,DT,B0
,B0,
home,NN,B0
,B0,
furnishings,NN,B0
,B0,
business,NN,B2
,B2,
.,.,B0
,B0,
Already,RB,B1
,B2,
",",",",B0
,B0,
Brian,NP,B0
,B0,
Martin,NP,B0
,B1,
has,VBZ,B0
,B0,
joined,VBN,B1
,B0,
the,DT,B0
,B0,
company,NN,B1
,B2,
as,IN,B0
,B0,
vice,JJ,B0
,B0,
president,NN,B0
,B0,
of,IN,B0
,B0,
operations,NNS,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
is,VBZ,B0
,B0,
responsible,JJ,B0
,B0,
for,IN,B0
,B0,
all,DT,B0
,B0,
sourcing,VBG,B2
,B2,
.,.,B0
,B0,
Discover,VBP,B0
,B0,
how,WRB,B0
,B0,
to,TO,B0
,B0,
develop,VB,B0
,B0,
confidence,NN,B2
,B2,
",",",",B0
,B0,
enthusiasm,NN,B2
,B2,
",",",",B0
,B0,
connection,NN,B2
,B0,
and,CC,B0
,B0,
emotion,NN,B1
,B0,
when,WRB,B0
,B0,
talking,VBG,B0
,B0,
about,IN,B0
,B0,
money,NN,B2
,B2,
",",",",B0
,B2,
and,CC,B0
,B2,
get,VBP,B0
,B2,
paid,VBN,B1
,B2,
what,WP,B0
,B2,
you,PP,B0
,B2,
are,VBP,B0
,B2,
worth,JJ,B2
,B2,
.,.,B0
,B0,
But,CC,B0
,B0,
the,DT,B0
,B0,
Microsoft,NP,B0
,B0,
s,POS,B2
,B0,
hardware,NN,B0
,B0,
business,NN,B2
,B0,
now,RB,B0
,B0,
enjoys,VBZ,B1
,B0,
a,DT,B0
,B0,
pride,NN,B0
,B0,
of,IN,B0
,B0,
place,NN,B2
,B1,
that,IN,B0
,B0,
it,PP,B0
,B0,
never,RB,B0
,B0,
did,VBD,B0
,B0,
before,RB,B2
,B2,
.,.,B0
,B0,
Customer,NN,B0
,B0,
response,NN,B1
,B1,
has,VBZ,B0
,B0,
been,VBN,B0
,B0,
favorable,JJ,B2
,B1,
and,CC,B0
,B0,
we,PP,B0
,B0,
are,VBP,B0
,B0,
excited,VBN,B0
,B0,
about,IN,B0
,B0,
the,DT,B0
,B0,
innovative,JJ,B0
,B0,
products,NNS,B1
,B1,
that,IN,B0
,B0,
we,PP,B0
,B0,
are,VBP,B0
,B0,
now,RB,B0
,B0,
able,JJ,B0
,B0,
to,TO,B0
,B0,
offer,VB,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
is,VBZ,B0
,B0,
also,RB,B0
,B0,
adding,VBG,B0
,B0,
bedroom,NN,B1
,B1,
and,CC,B0
,B0,
dining,NN,B0
,B0,
room,NN,B1
,B0,
to,TO,B0
,B0,
its,PP$,B0
,B0,
Melange,NP,B0
,B0,
collection,NN,B2
,B1,
",",",",B0
,B0,
which,WDT,B0
,B0,
has,VBZ,B0
,B0,
been,VBN,B1
,B0,
an,DT,B0
,B0,
accent,NN,B0
,B0,
furniture,NN,B0
,B0,
line,NN,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
said,VBD,B0
,B0,
additional,JJ,B0
,B0,
sponsors,NNS,B1
,B1,
are,VBP,B0
,B0,
developing,VBG,B0
,B0,
content,NN,B1
,B1,
but,CC,B0
,B0,
want,VBP,B0
,B0,
to,TO,B0
,B0,
remain,VB,B0
,B0,
unidentified,JJ,B0
,B0,
until,IN,B0
,B0,
their,PP$,B0
,B0,
materials,NNS,B0
,B0,
launch,NN,B2
,B2,
.,.,B0
,B0,
My,PP$,B0
,B0,
friend,NN,B0
,B0,
Elizabeth,NP,B0
,B0,
Miller,NP,B2
,B1,
",",",",B0
,B0,
who,WP,B0
,B0,
never,RB,B0
,B0,
shied,VBD,B0
,B0,
away,RP,B1
,B1,
from,IN,B0
,B0,
a,DT,B0
,B0,
challenge,NN,B1
,B1,
to,TO,B0
,B0,
make,VB,B0
,B0,
something,NN,B0
,B0,
beautiful,JJ,B0
,B0,
for,IN,B0
,B0,
the,DT,B0
,B0,
home,NN,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
is,VBZ,B0
,B0,
going,VBG,B0
,B0,
to,TO,B0
,B0,
be,VB,B0
,B0,
a,DT,B0
,B0,
series,NN,B0
,B0,
of,IN,B0
,B0,
boutiques,NNS,B2
,B0,
all,RB,B0
,B0,
combined,VBN,B1
,B1,
into,IN,B0
,B0,
one,CD,B0
,B0,
store,NN,B2
,B2,
.,.,B0
,B0,
There,EX,B0
,B0,
are,VBP,B0
,B0,
some,DT,B0
,B0,
words,NNS,B1
,B0,
or,CC,B0
,B0,
phrases,NNS,B0
,B1,
that,IN,B0
,B0,
we,PP,B0
,B0,
must,MD,B0
,B0,
avoid,VB,B2
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
foremost,JJ,B1
,B0,
of,IN,B0
,B0,
them,PP,B0
,B0,
being,VBG,B0
,B0,
fireproof,JJ,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
Winchester,NP,B0
,B0,
Star,NP,B1
,B1,
reported,VBD,B0
,B0,
that,IN,B0
,B0,
the,DT,B0
,B0,
company,NN,B1
,B0,
will,MD,B0
,B0,
continue,VB,B0
,B0,
to,TO,B0
,B0,
produce,VB,B1
,B0,
existing,JJ,B0
,B0,
orders,NNS,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
would,MD,B0
,B0,
be,VB,B0
,B0,
a,DT,B0
,B0,
huge,JJ,B0
,B0,
financial,JJ,B0
,B0,
undertaking,NN,B1
,B1,
for,IN,B0
,B0,
Microsoft,NP,B1
,B1,
with,IN,B0
,B0,
very,RB,B0
,B0,
little,JJ,B0
,B0,
payoff,NN,B2
,B2,
.,.,B0
,B0,
Wrong,JJ,B0
,B0,
fabric,NN,B2
,B2,
",",",",B0
,B0,
insufficient,JJ,B0
,B0,
yardage,NN,B2
,B2,
",",",",B0
,B0,
incorrect,JJ,B0
,B0,
options,NNS,B1
,B1,
and,CC,B0
,B0,
other,JJ,B0
,B0,
problems,NNS,B2
,B0,
seem,VBP,B0
,B0,
to,TO,B0
,B0,
haunt,VB,B0
,B0,
the,DT,B0
,B0,
business,NN,B2
,B2,
.,.,B0
,B0,
Anatomic,NP,B0
,B0,
Concepts,NP,B1
,B0,
got,VBD,B0
,B0,
a,DT,B0
,B0,
good,JJ,B0
,B0,
response,NN,B1
,B1,
to,TO,B0
,B0,
its,PP$,B0
,B0,
line,NN,B0
,B0,
of,IN,B0
,B0,
foams,NNS,B2
,B0,
designed,VBN,B0
,B0,
to,TO,B0
,B0,
fit,VB,B0
,B0,
the,DT,B0
,B0,
human,JJ,B0
,B0,
body,NN,B2
,B2,
.,.,B0
,B0,
Despite,IN,B0
,B0,
the,DT,B0
,B0,
controversy,NN,B2
,B1,
",",",",B0
,B0,
it,PP,B0
,B0,
declined,VBD,B0
,B0,
to,TO,B0
,B0,
rush,VB,B0
,B0,
to,TO,B0
,B0,
judgment,NN,B1
,B0,
until,IN,B0
,B0,
all,PDT,B0
,B0,
the,DT,B0
,B0,
facts,NNS,B0
,B1,
are,VBP,B0
,B0,
presented,VBN,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
will,MD,B0
,B0,
oversee,VB,B0
,B0,
sales,NNS,B2
,B2,
",",",",B0
,B0,
licensing,NN,B2
,B2,
",",",",B0
,B0,
marketing,NN,B2
,B2,
",",",",B0
,B0,
product,NN,B0
,B0,
management,NN,B2
,B2,
",",",",B0
,B0,
sourcing,VBG,B0
,B0,
and,CC,B0
,B0,
manufacturing,NN,B2
,B2,
",",",",B0
,B0,
working,VBG,B0
,B0,
in,IN,B0
,B0,
conjunction,NN,B1
,B0,
with,IN,B0
,B0,
the,DT,B0
,B0,
design,NN,B1
,B1,
and,CC,B0
,B0,
development,NN,B0
,B0,
staffs,NNS,B2
,B2,
.,.,B0
,B0,
After,IN,B0
,B0,
that,DT,B2
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
twin,JJ,B0
,B0,
bed,NN,B0
,B1,
can,MD,B0
,B0,
be,VB,B0
,B0,
used,VBN,B1
,B1,
in,IN,B0
,B0,
a,DT,B0
,B0,
guest,JJ,B2
,B0,
room,NN,B0
,B0,
or,CC,B0
,B0,
be,VB,B0
,B0,
converted,VBN,B0
,B0,
into,IN,B0
,B0,
a,DT,B0
,B0,
daybed,NN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
team,NN,B0
,B0,
says,VBZ,B1
,B0,
it,PP,B0
,B0,
knows,VBZ,B0
,B0,
that,IN,B0
,B0,
China,NP,B0
,B0,
is,VBZ,B0
,B0,
not,RB,B0
,B0,
going,VBG,B0
,B0,
to,TO,B0
,B0,
fade,VB,B0
,B0,
away,RP,B2
,B0,
as,IN,B0
,B0,
a,DT,B0
,B0,
source,NN,B1
,B1,
in,IN,B0
,B0,
the,DT,B0
,B0,
foreseeable,JJ,B0
,B0,
future,NN,B2
,B2,
.,.,B0
,B0,
That,DT,B0
,B0,
was,VBD,B0
,B0,
partially,RB,B0
,B0,
offset,VBN,B2
,B1,
by,IN,B0
,B0,
higher,JJR,B0
,B0,
average,JJ,B1
,B0,
selling,NN,B0
,B0,
prices,NNS,B1
,B0,
due,JJ,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
mix,NN,B0
,B0,
of,IN,B0
,B0,
products,NNS,B1
,B1,
that,WDT,B0
,B0,
were,VBD,B0
,B0,
shipped,VBN,B2
,B2,
.,.,B0
,B0,
People,NNS,B0
,B0,
love,VBP,B0
,B0,
nostalgia,NN,B2
,B2,
",",",",B2
,B0,
especially,RB,B2
,B0,
the,DT,B2
,B0,
good,JJ,B2
,B0,
times,NNS,B2
,B1,
",",",",B2
,B0,
but,CC,B2
,B0,
they,PP,B2
,B0,
care,VBP,B2
,B0,
more,JJR,B2
,B0,
about,IN,B2
,B0,
a,DT,B2
,B0,
company,NN,B2
,B0,
s,POS,B2
,B0,
current,JJ,B2
,B0,
state,NN,B2
,B1,
",",",",B2
,B0,
he,PP,B2
,B0,
said,VBD,B2
,B2,
.,.,B0
,B0,
Don't,VBP,B0
,B0,
think,VB,B0
,B0,
I,PP,B0
,B0,
have,VB,B0
,B0,
some,DT,B0
,B0,
sympathy,NN,B0
,B1,
for,IN,B1
,B0,
the,DT,B0
,B0,
retailers,NNS,B0
,B1,
who,WP,B1
,B0,
are,VBP,B0
,B0,
crying,VBG,B0
,B0,
foul,JJ,B0
,B2,
.,.,B0
,B0,
These,DT,B0
,B0,
fears,NNS,B1
,B0,
have,VBP,B0
,B0,
been,VBN,B0
,B0,
learned,VBN,B0
,B0,
at,IN,B0
,B0,
home,NN,B2
,B2,
",",",",B0
,B0,
in,IN,B0
,B0,
school,NN,B2
,B2,
",",",",B0
,B0,
at,IN,B0
,B0,
work,NN,B2
,B2,
",",",",B0
,B0,
in,IN,B0
,B0,
church,NN,B2
,B2,
",",",",B0
,B0,
wherever,WRB,B2
,B2,
.,.,B0
,B0,
Click,NP,B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
logo,NN,B2
,B2,
",",",",B2
,B0,
and,CC,B2
,B0,
you,PP,B2
,B0,
get,VBP,B2
,B0,
hurled,VBN,B2
,B1,
into,IN,B2
,B0,
the,DT,B2
,B0,
Metro,NP,B2
,B0,
Start,NP,B2
,B0,
screen,NN,B2
,B2,
.,.,B0
,B0,
In,IN,B0
,B0,
his,PP$,B0
,B0,
new,JJ,B0
,B0,
role,NN,B1
,B2,
",",",",B0
,B0,
Duke,NP,B0
,B0,
Berry,NP,B0
,B1,
will,MD,B0
,B0,
be,VB,B0
,B0,
responsible,JJ,B1
,B1,
for,IN,B0
,B0,
product,NN,B0
,B0,
development,NN,B2
,B2,
",",",",B0
,B0,
sales,NNS,B0
,B0,
force,VBP,B0
,B0,
management,NN,B1
,B0,
and,CC,B0
